Change ID,Owner,Created,Updated,Link,Branch,Project,Status,#Comments,Approvers,Verifiers,AssignedReviewers,CodeReviewers,RealReviews,SelfReview,#PatchSets,#FilesInPatch,InlineComments,Addfiles,ModFiles,DelFiles,RenamedFile,DeleteLOC,AddLOC
17114,1001414,2010.9.12 21:48,2010.9.13 18:45,https://android-review.googlesource.com/17114,refs/heads/master,platform/sdk,Merged,3,1,1,2,1,2,TRUE,1,2,0,0,2,0,0,3,79
17115,1004589,2010.9.13 0:13,2010.9.13 0:21,https://android-review.googlesource.com/17115,refs/heads/master,platform/dalvik,Abandoned,1,0,0,0,0,0,FALSE,1,1,0,0,1,0,0,8,51
17116,1004589,2010.9.13 5:21,2010.9.15 2:34,https://android-review.googlesource.com/17116,refs/heads/master,platform/dalvik,Abandoned,4,2,0,3,3,3,FALSE,1,1,7,0,1,0,0,14,46
17117,1000411,2010.9.13 7:32,2010.9.13 7:33,https://android-review.googlesource.com/17117,refs/heads/master,platform/external/qemu,Merged,2,1,1,1,1,1,TRUE,1,2,0,0,2,0,0,8,86
17118,1000411,2010.9.13 7:32,2010.9.13 7:34,https://android-review.googlesource.com/17118,refs/heads/master,platform/external/qemu,Merged,2,1,1,1,1,1,TRUE,1,1,0,0,1,0,0,2,2
17119,1000411,2010.9.13 7:32,2010.9.13 7:34,https://android-review.googlesource.com/17119,refs/heads/master,platform/external/qemu,Merged,2,1,1,1,1,1,TRUE,1,5,0,0,5,0,0,1,9
17120,1000411,2010.9.13 7:32,2010.9.13 7:34,https://android-review.googlesource.com/17120,refs/heads/master,platform/external/qemu,Merged,2,1,1,1,1,1,TRUE,1,4,0,0,4,0,0,9,21
17121,1000411,2010.9.13 7:32,2010.9.13 7:34,https://android-review.googlesource.com/17121,refs/heads/master,platform/external/qemu,Merged,2,1,1,1,1,1,TRUE,1,3,0,0,3,0,0,11,26
17122,1000411,2010.9.13 7:32,2010.9.13 7:35,https://android-review.googlesource.com/17122,refs/heads/master,platform/external/qemu,Merged,2,1,1,1,1,1,TRUE,1,14,0,2,12,0,0,56,486
17123,1000411,2010.9.13 7:32,2010.9.13 7:35,https://android-review.googlesource.com/17123,refs/heads/master,platform/external/qemu,Merged,2,1,1,1,1,1,TRUE,1,2,0,0,2,0,0,0,33
17124,1000411,2010.9.13 7:32,2010.9.13 7:35,https://android-review.googlesource.com/17124,refs/heads/master,platform/external/qemu,Merged,2,1,1,1,1,1,TRUE,1,19,0,2,17,0,0,2400,1576
17125,1000411,2010.9.13 7:32,2010.9.13 7:35,https://android-review.googlesource.com/17125,refs/heads/master,platform/external/qemu,Merged,2,1,1,1,1,1,TRUE,1,5,0,0,5,0,0,40,69
17126,1000411,2010.9.13 7:32,2010.9.13 7:35,https://android-review.googlesource.com/17126,refs/heads/master,platform/external/qemu,Merged,2,1,1,1,1,1,TRUE,1,3,0,0,3,0,0,68,71
17127,1000411,2010.9.13 7:32,2010.9.13 7:35,https://android-review.googlesource.com/17127,refs/heads/master,platform/external/qemu,Merged,2,1,1,1,1,1,TRUE,1,4,0,0,4,0,0,32,116
17128,1000411,2010.9.13 7:32,2010.9.13 7:35,https://android-review.googlesource.com/17128,refs/heads/master,platform/external/qemu,Merged,2,1,1,1,1,1,TRUE,1,1,0,0,1,0,0,3,3
17129,1000411,2010.9.13 7:32,2010.9.13 7:35,https://android-review.googlesource.com/17129,refs/heads/master,platform/external/qemu,Merged,2,1,1,1,1,1,TRUE,1,1,0,0,1,0,0,1,46
17130,1000411,2010.9.13 7:32,2010.9.13 7:36,https://android-review.googlesource.com/17130,refs/heads/master,platform/external/qemu,Merged,2,1,1,1,1,1,TRUE,1,7,0,0,7,0,0,16,47
17131,1000411,2010.9.13 7:32,2010.9.13 7:36,https://android-review.googlesource.com/17131,refs/heads/master,platform/external/qemu,Merged,2,1,1,1,1,1,TRUE,1,1,0,0,1,0,0,243,804
17132,1000411,2010.9.13 7:32,2010.9.13 7:36,https://android-review.googlesource.com/17132,refs/heads/master,platform/external/qemu,Merged,2,1,1,1,1,1,TRUE,1,3,0,0,3,0,0,8,87
17133,1000411,2010.9.13 7:32,2010.9.13 7:36,https://android-review.googlesource.com/17133,refs/heads/master,platform/external/qemu,Merged,2,1,1,1,1,1,TRUE,1,3,0,0,3,0,0,4,76
17134,1000411,2010.9.13 7:32,2010.9.13 7:36,https://android-review.googlesource.com/17134,refs/heads/master,platform/external/qemu,Merged,2,1,1,1,1,1,TRUE,1,3,0,0,3,0,0,17,39
17135,1000411,2010.9.13 7:32,2010.9.13 7:37,https://android-review.googlesource.com/17135,refs/heads/master,platform/external/qemu,Merged,2,1,1,1,1,1,TRUE,1,1,0,0,1,0,0,14,7
17136,1000411,2010.9.13 7:32,2010.9.13 7:37,https://android-review.googlesource.com/17136,refs/heads/master,platform/external/qemu,Merged,2,1,1,1,1,1,TRUE,1,3,0,0,3,0,0,54,225
17137,1000411,2010.9.13 7:32,2010.9.13 7:37,https://android-review.googlesource.com/17137,refs/heads/master,platform/external/qemu,Merged,2,1,1,1,1,1,TRUE,1,14,0,0,14,0,0,215,224
17138,1000411,2010.9.13 7:32,2010.9.13 7:37,https://android-review.googlesource.com/17138,refs/heads/master,platform/external/qemu,Merged,2,1,1,1,1,1,TRUE,1,6,0,1,5,0,0,15,112
17139,1000411,2010.9.13 7:32,2010.9.13 7:37,https://android-review.googlesource.com/17139,refs/heads/master,platform/external/qemu,Merged,2,1,1,1,1,1,TRUE,1,2,0,0,2,0,0,158,244
17140,1000411,2010.9.13 7:32,2010.9.13 7:37,https://android-review.googlesource.com/17140,refs/heads/master,platform/external/qemu,Merged,2,1,1,1,1,1,TRUE,1,6,0,0,6,0,0,12,12
17141,1000411,2010.9.13 7:32,2010.9.13 7:37,https://android-review.googlesource.com/17141,refs/heads/master,platform/external/qemu,Merged,2,1,1,1,1,1,TRUE,1,5,0,1,4,0,0,41,237
17142,1000411,2010.9.13 7:32,2010.9.13 7:37,https://android-review.googlesource.com/17142,refs/heads/master,platform/external/qemu,Merged,2,1,1,1,1,1,TRUE,1,3,0,2,1,0,0,0,587
17143,1000411,2010.9.13 7:32,2010.9.13 7:38,https://android-review.googlesource.com/17143,refs/heads/master,platform/external/qemu,Merged,2,1,1,1,1,1,TRUE,1,5,0,0,5,0,0,295,821
17144,1000411,2010.9.13 7:32,2010.9.13 7:38,https://android-review.googlesource.com/17144,refs/heads/master,platform/external/qemu,Merged,2,1,1,1,1,1,TRUE,1,5,0,0,5,0,0,230,636
17145,1000411,2010.9.13 7:32,2010.9.13 7:38,https://android-review.googlesource.com/17145,refs/heads/master,platform/external/qemu,Merged,2,1,1,1,1,1,TRUE,1,2,0,1,1,0,0,502,186
17146,1000411,2010.9.13 7:32,2010.9.13 7:38,https://android-review.googlesource.com/17146,refs/heads/master,platform/external/qemu,Merged,2,1,1,1,1,1,TRUE,1,2,0,0,2,0,0,30,61
17147,1000411,2010.9.13 7:32,2010.9.13 7:38,https://android-review.googlesource.com/17147,refs/heads/master,platform/external/qemu,Merged,2,1,1,1,1,1,TRUE,1,7,0,3,4,0,0,556,479
17148,1000411,2010.9.13 7:32,2010.9.13 7:38,https://android-review.googlesource.com/17148,refs/heads/master,platform/external/qemu,Merged,2,1,1,1,1,1,TRUE,1,6,0,0,6,0,0,148,223
17149,1000411,2010.9.13 7:32,2010.9.13 7:38,https://android-review.googlesource.com/17149,refs/heads/master,platform/external/qemu,Merged,2,1,1,1,1,1,TRUE,1,1,0,0,1,0,0,0,1
17150,1000411,2010.9.13 7:32,2010.9.13 7:38,https://android-review.googlesource.com/17150,refs/heads/master,platform/external/qemu,Merged,2,1,1,1,1,1,TRUE,1,2,0,0,1,1,0,28,16
17151,1000411,2010.9.13 7:32,2010.9.13 7:39,https://android-review.googlesource.com/17151,refs/heads/master,platform/external/qemu,Merged,2,1,1,1,1,1,TRUE,1,3,0,0,2,1,0,35,25
17152,1000411,2010.9.13 9:47,2010.9.13 9:51,https://android-review.googlesource.com/17152,refs/heads/master,platform/external/qemu,Merged,2,1,1,3,1,1,TRUE,1,2,0,0,2,0,0,34,11
17153,1004577,2010.9.13 10:18,2010.9.13 10:21,https://android-review.googlesource.com/17153,refs/heads/master,platform/packages/inputmethods/LatinIME,Abandoned,1,0,0,0,0,0,FALSE,1,1,0,1,0,0,0,0,1
17154,1004577,2010.9.13 10:30,2010.9.21 17:09,https://android-review.googlesource.com/17154,refs/heads/master,platform/frameworks/base,Merged,26,1,1,11,5,6,FALSE,5,2,0,2,0,0,0,0,0
17155,1003630,2010.9.13 11:59,2010.9.26 15:16,https://android-review.googlesource.com/17155,refs/heads/master,platform/frameworks/base,Merged,4,1,1,4,2,3,FALSE,1,1,0,0,1,0,0,0,1
17156,1002612,2010.9.13 12:26,2010.9.13 12:26,https://android-review.googlesource.com/17156,refs/heads/master,platform/packages/apps/Gallery3D,Open,0,0,0,3,0,0,FALSE,1,1,0,0,1,0,0,43,50
17157,1003956,2010.9.13 15:43,2011.5.16 14:18,https://android-review.googlesource.com/17157,refs/heads/master,platform/hardware/ril,Open,34,1,0,8,1,1,FALSE,10,5,0,0,5,0,0,55,1166
17158,1001414,2010.9.13 20:01,2010.9.13 21:21,https://android-review.googlesource.com/17158,refs/heads/master,platform/sdk,Merged,3,1,1,2,1,2,TRUE,1,1,0,0,1,0,0,21,20
17159,1001414,2010.9.13 20:47,2010.9.13 22:44,https://android-review.googlesource.com/17159,refs/heads/master,platform/sdk,Merged,4,1,1,2,1,2,TRUE,2,3,0,0,3,0,0,11,41
17160,1003566,2010.9.13 21:55,2010.9.13 21:55,https://android-review.googlesource.com/17160,refs/heads/froyo,platform/cts,Merged,2,1,1,2,1,1,FALSE,1,1,0,0,1,0,0,9,9
17161,1003566,2010.9.13 22:05,2010.9.13 22:06,https://android-review.googlesource.com/17161,refs/heads/froyo,platform/cts,Merged,2,1,1,3,1,1,FALSE,1,1,0,0,1,0,0,0,3
17162,1000414,2010.9.13 23:20,2010.9.13 23:23,https://android-review.googlesource.com/17162,refs/heads/android-2.6.35,kernel/common,Merged,3,1,1,2,1,1,FALSE,1,1,0,0,1,0,0,3,0
17163,1001100,2010.9.13 23:23,2010.9.14 0:44,https://android-review.googlesource.com/17163,refs/heads/master,platform/sdk,Merged,3,1,1,2,1,2,TRUE,1,22,0,0,4,18,0,4591,8
17164,1003566,2010.9.14 1:40,2010.9.14 18:36,https://android-review.googlesource.com/17164,refs/heads/froyo,platform/cts,Merged,3,2,1,4,2,2,TRUE,1,12,0,0,12,0,0,41,232
17165,1004381,2010.9.14 2:02,2010.9.14 2:04,https://android-review.googlesource.com/17165,refs/heads/master,platform/frameworks/base,Open,1,0,0,3,0,0,FALSE,2,1,0,0,1,0,0,1,1
17166,1004589,2010.9.14 7:40,2010.9.15 1:36,https://android-review.googlesource.com/17166,refs/heads/master,platform/dalvik,Abandoned,2,1,0,3,1,1,FALSE,1,1,0,0,1,0,0,24,17
17170,1004080,2010.9.14 19:07,2010.9.14 19:07,https://android-review.googlesource.com/17170,refs/heads/master,platform/packages/apps/Settings,Open,0,0,0,0,0,0,FALSE,1,1,0,0,1,0,0,1,4
17171,1001100,2010.9.14 20:13,2010.9.14 21:20,https://android-review.googlesource.com/17171,refs/heads/master,platform/sdk,Merged,3,1,1,2,1,2,TRUE,1,1,0,0,1,0,0,65,68
17172,1001100,2010.9.14 20:24,2010.9.14 21:20,https://android-review.googlesource.com/17172,refs/heads/master,platform/sdk,Merged,3,1,1,2,1,2,TRUE,1,1,0,0,1,0,0,0,19
17173,1001100,2010.9.14 21:06,2010.9.14 21:20,https://android-review.googlesource.com/17173,refs/heads/master,platform/sdk,Merged,3,1,1,2,1,2,TRUE,1,2,0,0,2,0,0,13,0
17174,1001414,2010.9.14 21:22,2010.9.16 0:45,https://android-review.googlesource.com/17174,refs/heads/master,platform/sdk,Merged,7,1,1,2,1,2,TRUE,2,1,0,0,1,0,0,1,13
17175,1002751,2010.9.14 22:00,2010.9.14 22:01,https://android-review.googlesource.com/17175,refs/heads/linux-tegra-2.6.35,kernel/tegra,Merged,2,1,1,1,1,1,FALSE,1,1,0,0,1,0,0,2,2
17176,1002751,2010.9.14 22:00,2010.9.14 22:01,https://android-review.googlesource.com/17176,refs/heads/linux-tegra-2.6.35,kernel/tegra,Merged,2,1,1,1,1,1,FALSE,1,1,0,0,1,0,0,2,2
17177,1002751,2010.9.14 22:00,2010.9.14 22:08,https://android-review.googlesource.com/17177,refs/heads/linux-tegra-2.6.35,kernel/tegra,Merged,2,1,1,1,1,1,FALSE,1,1,0,0,1,0,0,1,14
17180,1002751,2010.9.14 22:43,2010.10.21 2:52,https://android-review.googlesource.com/17180,refs/heads/linux-tegra-2.6.35,kernel/tegra,Abandoned,3,0,0,2,0,0,FALSE,3,1,0,0,1,0,0,2,0
17181,1002751,2010.9.14 22:43,2010.10.21 2:52,https://android-review.googlesource.com/17181,refs/heads/linux-tegra-2.6.35,kernel/tegra,Abandoned,3,0,0,2,0,0,FALSE,3,1,0,0,1,0,0,1,0
17182,1002751,2010.9.14 22:43,2010.10.21 2:52,https://android-review.googlesource.com/17182,refs/heads/linux-tegra-2.6.35,kernel/tegra,Abandoned,3,0,0,2,0,0,FALSE,3,1,0,0,1,0,0,0,9
17183,1002751,2010.9.14 22:43,2010.10.21 2:52,https://android-review.googlesource.com/17183,refs/heads/linux-tegra-2.6.35,kernel/tegra,Abandoned,3,0,0,2,0,0,FALSE,3,6,0,2,4,0,0,182,515
17184,1002751,2010.9.14 22:43,2010.10.21 2:52,https://android-review.googlesource.com/17184,refs/heads/linux-tegra-2.6.35,kernel/tegra,Abandoned,3,0,0,2,0,0,FALSE,3,2,0,0,1,1,0,78,141
17185,1002751,2010.9.14 22:43,2010.10.21 2:52,https://android-review.googlesource.com/17185,refs/heads/linux-tegra-2.6.35,kernel/tegra,Abandoned,3,0,0,2,0,0,FALSE,3,1,0,0,1,0,0,17,2
17186,1000414,2010.9.14 23:57,2010.9.14 23:57,https://android-review.googlesource.com/17186,refs/heads/android-2.6.35,kernel/common,Merged,2,1,1,2,1,1,FALSE,1,1,0,0,1,0,0,1,1
17188,1004589,2010.9.15 2:32,2010.9.15 2:33,https://android-review.googlesource.com/17188,refs/heads/master,platform/dalvik,Abandoned,1,0,0,0,0,0,FALSE,1,1,0,0,1,0,0,0,4
17189,1004589,2010.9.15 2:54,2010.9.15 12:33,https://android-review.googlesource.com/17189,refs/heads/master,platform/dalvik,Abandoned,2,1,0,3,1,1,FALSE,1,1,0,0,1,0,0,1,1
17190,1001998,2010.9.15 3:37,2010.9.15 3:37,https://android-review.googlesource.com/17190,refs/heads/master,platform/frameworks/base,Open,0,0,0,0,0,0,FALSE,1,6,0,1,5,0,0,4,560
17191,1004601,2010.9.15 5:22,2010.9.21 21:28,https://android-review.googlesource.com/17191,refs/heads/master,platform/cts,Abandoned,3,1,0,2,1,1,FALSE,1,1,0,0,1,0,0,0,6
17192,1002951,2010.9.15 11:12,2010.11.1 17:21,https://android-review.googlesource.com/17192,refs/heads/master,platform/packages/apps/Music,Merged,5,1,1,3,1,2,FALSE,2,1,0,0,1,0,0,11,20
17193,1002951,2010.9.15 11:25,2010.9.26 15:22,https://android-review.googlesource.com/17193,refs/heads/master,platform/frameworks/base,Merged,6,1,1,4,2,3,FALSE,1,1,0,0,1,0,0,8,10
17194,1002951,2010.9.15 11:43,2010.11.1 18:06,https://android-review.googlesource.com/17194,refs/heads/master,platform/packages/apps/Browser,Open,4,0,0,3,1,1,FALSE,2,1,0,0,1,0,0,2,3
17195,1002951,2010.9.15 12:08,2010.11.1 10:47,https://android-review.googlesource.com/17195,refs/heads/master,platform/frameworks/base,Abandoned,7,0,0,3,1,1,FALSE,3,2,0,1,1,0,0,4,61
17196,1002951,2010.9.15 12:26,2011.1.4 13:21,https://android-review.googlesource.com/17196,refs/heads/master,platform/packages/apps/Browser,Open,5,0,0,5,1,1,FALSE,2,6,0,3,3,0,0,5,508
17197,1004589,2010.9.15 12:32,2010.9.16 6:07,https://android-review.googlesource.com/17197,refs/heads/master,platform/dalvik,Abandoned,2,0,0,4,1,1,FALSE,1,1,2,0,1,0,0,12,41
17198,1002951,2010.9.15 12:39,2011.1.7 13:51,https://android-review.googlesource.com/17198,refs/heads/master,platform/packages/apps/Browser,Open,3,0,0,5,1,1,FALSE,2,1,0,0,1,0,0,2,11
17199,1004208,2010.9.15 12:53,2010.10.12 9:01,https://android-review.googlesource.com/17199,refs/heads/master,platform/external/qemu,Merged,3,1,1,2,1,2,TRUE,1,1,0,0,1,0,0,1,1
17200,1004208,2010.9.15 12:58,2010.10.14 9:09,https://android-review.googlesource.com/17200,refs/heads/master,platform/external/qemu,Merged,15,1,1,2,1,2,TRUE,5,1,1,0,1,0,0,45,206
17210,1001100,2010.9.15 18:48,2010.9.15 21:33,https://android-review.googlesource.com/17210,refs/heads/master,platform/sdk,Merged,4,1,1,2,1,2,TRUE,2,1,0,0,1,0,0,1,4
17212,1003566,2010.9.15 19:51,2010.11.22 22:25,https://android-review.googlesource.com/17212,refs/heads/froyo,platform/cts,Abandoned,2,1,0,1,1,1,FALSE,1,1,0,0,1,0,0,38,64
17213,1004277,2010.9.15 21:02,2010.9.15 21:02,https://android-review.googlesource.com/17213,refs/heads/android-2.6.35,kernel/common,Open,0,0,0,2,0,0,FALSE,1,4,0,0,4,0,0,128,127
17217,1003977,2010.9.15 21:34,2010.9.16 3:48,https://android-review.googlesource.com/17217,refs/heads/linux-tegra-2.6.35,kernel/tegra,Merged,3,1,1,4,1,2,TRUE,1,1,0,0,1,0,0,21,2
17218,1003977,2010.9.15 21:34,2010.9.16 3:49,https://android-review.googlesource.com/17218,refs/heads/linux-tegra-2.6.35,kernel/tegra,Merged,3,1,1,4,1,2,TRUE,1,2,0,1,1,0,0,114,207
17219,1000414,2010.9.15 22:07,2010.9.17 1:02,https://android-review.googlesource.com/17219,refs/heads/android-2.6.35,kernel/common,Merged,3,1,1,2,1,1,FALSE,1,9,0,0,9,0,0,51,147
17220,1002751,2010.9.16 0:11,2010.10.21 2:46,https://android-review.googlesource.com/17220,refs/heads/linux-tegra-2.6.35,kernel/tegra,Abandoned,1,0,0,0,0,0,FALSE,1,1,0,0,1,0,0,9,25
17221,1000866,2010.9.16 1:45,2010.9.16 18:10,https://android-review.googlesource.com/17221,refs/heads/linux-tegra-2.6.35,kernel/tegra,Merged,5,1,1,2,1,1,TRUE,2,1,0,0,1,0,0,1,6
17222,1004601,2010.9.16 2:20,2010.9.21 21:28,https://android-review.googlesource.com/17222,refs/heads/master,platform/cts,Abandoned,3,0,0,1,0,0,FALSE,1,1,0,0,1,0,0,0,6
17223,1002751,2010.9.16 2:26,2010.9.16 18:15,https://android-review.googlesource.com/17223,refs/heads/linux-tegra-2.6.35,kernel/tegra,Merged,5,1,1,3,1,1,TRUE,3,1,0,0,1,0,0,1,20
17224,1001100,2010.9.16 2:33,2010.9.17 20:09,https://android-review.googlesource.com/17224,refs/heads/master,platform/sdk,Merged,4,1,1,2,1,2,TRUE,1,6,2,0,6,0,0,164,183
17225,1004601,2010.9.16 2:45,2010.9.16 21:31,https://android-review.googlesource.com/17225,refs/heads/froyo,platform/cts,Merged,2,1,1,1,1,1,FALSE,1,1,0,0,1,0,0,0,6
17226,1001414,2010.9.16 2:48,2010.9.17 21:14,https://android-review.googlesource.com/17226,refs/heads/master,platform/development,Merged,5,1,1,2,1,2,TRUE,2,1,0,0,1,0,0,0,12
17227,1001414,2010.9.16 2:50,2010.9.16 21:33,https://android-review.googlesource.com/17227,refs/heads/master,platform/external/proguard,Abandoned,2,1,0,1,1,1,FALSE,1,3,0,3,0,0,0,0,70
17228,1001414,2010.9.16 3:20,2010.9.16 3:58,https://android-review.googlesource.com/17228,refs/heads/master,platform/sdk,Merged,3,1,1,2,1,1,TRUE,1,1,0,0,1,0,0,1,4
17229,1004589,2010.9.16 3:43,2010.9.16 3:44,https://android-review.googlesource.com/17229,refs/heads/master,platform/dalvik,Abandoned,1,0,0,0,0,0,FALSE,1,1,0,0,1,0,0,41,34
17230,1004589,2010.9.16 6:07,2010.9.26 15:56,https://android-review.googlesource.com/17230,refs/heads/master,platform/dalvik,Merged,9,1,1,4,2,3,FALSE,5,1,0,0,1,0,0,5,33
17231,1004508,2010.9.16 6:34,2010.9.16 7:15,https://android-review.googlesource.com/17231,refs/heads/froyo,platform/packages/apps/Browser,Abandoned,1,0,0,0,0,0,FALSE,1,1,0,0,1,0,0,0,4
17232,1004508,2010.9.16 7:16,2010.10.22 13:49,https://android-review.googlesource.com/17232,refs/heads/master,platform/packages/apps/Browser,Merged,5,1,1,6,2,2,FALSE,1,1,1,0,1,0,0,0,4
17233,1001872,2010.9.16 10:05,2010.9.16 10:05,https://android-review.googlesource.com/17233,refs/heads/master,platform/build,Open,0,0,0,2,0,0,FALSE,1,1,0,0,1,0,0,0,1
17234,1001872,2010.9.16 10:06,2010.9.24 20:30,https://android-review.googlesource.com/17234,refs/heads/master,platform/frameworks/base,Open,8,0,0,7,1,1,FALSE,1,24,77,12,12,0,0,3,2532
17235,1004613,2010.9.16 13:38,2010.10.17 12:56,https://android-review.googlesource.com/17235,refs/heads/master,platform/hardware/libhardware_legacy,Open,1,0,0,2,1,1,TRUE,1,1,0,0,1,0,0,1,19
17237,1001100,2010.9.16 17:26,2010.9.17 20:07,https://android-review.googlesource.com/17237,refs/heads/master,platform/build,Abandoned,4,1,0,3,1,1,FALSE,1,1,0,0,1,0,0,1,2
17238,1002657,2010.9.16 18:01,2010.10.7 21:55,https://android-review.googlesource.com/17238,refs/heads/linux-tegra-2.6.35,kernel/tegra,Abandoned,3,0,0,2,0,0,FALSE,3,1,0,0,1,0,0,2,2
17239,1002657,2010.9.16 18:01,2010.10.7 21:55,https://android-review.googlesource.com/17239,refs/heads/linux-tegra-2.6.35,kernel/tegra,Abandoned,3,0,0,2,0,0,FALSE,3,1,0,0,1,0,0,1,5
17240,1002657,2010.9.16 18:01,2010.10.7 21:55,https://android-review.googlesource.com/17240,refs/heads/linux-tegra-2.6.35,kernel/tegra,Abandoned,3,0,0,2,0,0,FALSE,3,1,0,0,1,0,0,0,4
17241,1002657,2010.9.16 18:01,2010.10.7 21:55,https://android-review.googlesource.com/17241,refs/heads/linux-tegra-2.6.35,kernel/tegra,Abandoned,3,0,0,2,0,0,FALSE,3,1,0,0,1,0,0,3,3
17242,1004614,2010.9.16 18:59,2011.2.8 20:14,https://android-review.googlesource.com/17242,refs/heads/froyo,platform/development,Open,5,0,0,2,2,2,FALSE,1,2,0,1,1,0,0,0,57
17243,1003566,2010.9.16 19:36,2010.9.17 20:11,https://android-review.googlesource.com/17243,refs/heads/eclair,platform/cts,Merged,7,1,1,5,1,1,TRUE,3,1,0,0,1,0,0,8,65
17244,1000701,2010.9.16 21:01,2010.9.16 21:18,https://android-review.googlesource.com/17244,refs/heads/master,platform/frameworks/base,Merged,4,1,2,2,2,2,TRUE,1,1,0,0,1,0,0,5,5
17245,1002657,2010.9.16 21:35,2010.9.30 17:19,https://android-review.googlesource.com/17245,refs/heads/linux-tegra-2.6.35,kernel/tegra,Merged,3,1,1,3,1,1,FALSE,2,1,0,0,1,0,0,0,6
17246,1002657,2010.9.16 21:35,2010.9.30 17:20,https://android-review.googlesource.com/17246,refs/heads/linux-tegra-2.6.35,kernel/tegra,Merged,3,1,1,3,1,1,FALSE,2,1,0,0,1,0,0,1,1
17247,1003566,2010.9.16 22:06,2010.9.17 20:33,https://android-review.googlesource.com/17247,refs/heads/froyo,platform/cts,Merged,6,1,1,5,1,1,TRUE,3,1,0,0,1,0,0,10,67
17248,1000414,2010.9.16 22:48,2010.9.16 23:39,https://android-review.googlesource.com/17248,refs/heads/android-2.6.35,kernel/common,Merged,3,1,1,3,2,2,TRUE,1,1,0,0,1,0,0,3,3
17251,1002657,2010.9.16 22:57,2010.9.26 22:02,https://android-review.googlesource.com/17251,refs/heads/linux-tegra-2.6.35,kernel/tegra,Merged,3,1,1,3,1,1,FALSE,2,1,0,0,1,0,0,1,1
17252,1002657,2010.9.16 22:57,2010.9.26 22:02,https://android-review.googlesource.com/17252,refs/heads/linux-tegra-2.6.35,kernel/tegra,Merged,3,1,1,3,1,1,FALSE,2,1,0,0,1,0,0,1,1
17254,1002657,2010.9.16 23:19,2010.9.26 22:03,https://android-review.googlesource.com/17254,refs/heads/linux-tegra-2.6.35,kernel/tegra,Merged,3,1,1,2,1,1,FALSE,2,1,0,0,1,0,0,1,1
17255,1002657,2010.9.16 23:19,2010.9.26 22:05,https://android-review.googlesource.com/17255,refs/heads/linux-tegra-2.6.35,kernel/tegra,Merged,3,1,1,2,1,1,FALSE,2,1,0,0,1,0,0,2,23
17256,1002621,2010.9.16 23:55,2010.9.21 21:29,https://android-review.googlesource.com/17256,refs/heads/master,platform/sdk,Merged,4,1,1,4,2,3,TRUE,1,7,0,0,7,0,0,28,29
17257,1001414,2010.9.17 1:54,2010.9.24 23:34,https://android-review.googlesource.com/17257,refs/heads/master,platform/sdk,Merged,23,1,1,2,1,1,TRUE,10,30,0,22,8,0,0,59,602
17258,1000776,2010.9.17 1:56,2011.6.24 11:24,https://android-review.googlesource.com/17258,refs/heads/master,platform/external/webkit,Open,5,0,0,5,3,3,TRUE,1,3,1,0,3,0,0,1,10
17259,1002471,2010.9.17 3:06,2012.1.13 16:26,https://android-review.googlesource.com/17259,refs/heads/master,platform/bionic,Abandoned,8,0,0,3,1,1,FALSE,2,1,2,0,1,0,0,5,21
17260,1004277,2010.9.17 3:11,2010.9.17 18:51,https://android-review.googlesource.com/17260,refs/heads/linux-tegra-2.6.35,kernel/tegra,Merged,3,1,1,3,1,2,TRUE,1,1,0,0,1,0,0,3,24
17261,1000413,2010.9.17 6:49,2010.9.17 21:08,https://android-review.googlesource.com/17261,refs/heads/linux-tegra-2.6.35,kernel/tegra,Merged,8,1,1,3,1,1,TRUE,2,1,0,0,1,0,0,0,8
17262,1003566,2010.9.17 20:41,2010.9.17 20:52,https://android-review.googlesource.com/17262,refs/heads/eclair,platform/cts,Merged,2,1,1,1,1,1,TRUE,1,1,0,0,1,0,0,1,1
17263,1003566,2010.9.17 20:51,2010.9.17 20:52,https://android-review.googlesource.com/17263,refs/heads/froyo,platform/cts,Merged,3,1,1,1,1,1,TRUE,2,1,0,0,1,0,0,1,1
17264,1002751,2010.9.17 20:54,2010.9.17 21:03,https://android-review.googlesource.com/17264,refs/heads/linux-tegra-2.6.35,kernel/tegra,Merged,3,1,1,2,1,2,TRUE,1,1,0,0,1,0,0,6,6
17266,1002751,2010.9.18 4:32,2010.9.18 4:37,https://android-review.googlesource.com/17266,refs/heads/linux-tegra-2.6.35,kernel/tegra,Merged,2,1,1,2,1,1,TRUE,1,1,0,0,1,0,0,1,1
17267,1004080,2010.9.18 7:54,2010.9.18 7:54,https://android-review.googlesource.com/17267,refs/heads/master,platform/frameworks/base,Open,0,0,0,0,0,0,FALSE,1,1,0,0,1,0,0,1,3
17268,1004589,2010.9.18 12:26,2010.9.27 2:40,https://android-review.googlesource.com/17268,refs/heads/master,platform/dalvik,Abandoned,5,1,0,3,1,1,FALSE,4,1,0,0,1,0,0,1,43
17272,1000411,2010.9.20 10:19,2010.9.20 18:38,https://android-review.googlesource.com/17272,refs/heads/master,platform/external/qemu,Merged,3,2,1,4,2,2,TRUE,1,1,0,0,1,0,0,0,1
17273,1001872,2010.9.20 10:21,2010.9.21 1:26,https://android-review.googlesource.com/17273,refs/heads/master,platform/packages/apps/Settings,Open,1,0,0,4,1,1,FALSE,1,11,0,8,3,0,0,0,742
